0|1	Ostenso, |quod nec in potentiis naturalibus, 	Stenso q nͦ in potencus naturalibus n᷑ insensibus habent cem uirtutes. 	0
2|3	nec in sensibus habent esse virtutes: |restat ostendere, 	restat ostendere quo distinguntur uirtutes. 	1
4	quomodo distinguuntur virtutes, 	et quomodo in intlłu 	2
5	et quomodo in appetitu et intellectu existunt. Distinguendum est igitur de virtutibus, 	et appetitu existunt. |Distinguendum est ergo der uirtutibus 	3|4
6	et de huiusmodi potentiis: 	et de huius potencus. 	5
7	nam virtutum quaedam sunt intellectuales, 	Nam uirtutun quedam sunt intllectuales. 	6
8	quaedam morales, 	quedam mo̾ales. 	7
9	quaedam mediae inter intellectuales et morales. Virtutes intellectuales dicuntur illae quae sunt in intellectu speculatiuo, 	quedam medie intllectuales |et morales. uirtuteᷤᷤintllectuales diustur ille que sunt in intlłu speclaratiuo. 	8|9
10	cuiusmodi sunt scientiae speculatiuae, 	cuius sciue sunt speclaratiue. 	10
11|12	ut naturalis Philosophia, |Geometria, Metaphysica, 	ut naturalem. phocia. geometͥͥa. methͣ. 	11
13	et caetera talia. 	et cetera talia. 	12
14	Virtutes vero simpliciter morales sunt illae, 		
15|16	quae sunt in appetitu, |siue appetitus ille sit sensitiuus, 	uirtutes uero sunpͣ moraleᷤ sunt ille que sunt in appetitu. 	13
17	siue intellectiuus, 		
18|19	cuiusmodi sunt Iustitia, |Temperantia, Fortitudo, 	siun appetitusille sit sensitium. siue intłlectium. cium ant sunt iustiua. teperantia. fortitudo. mansuetudo. 	14
20	Mansuetudo, 		
21|22	et caetera talia, |de quibus sumus singulariter tractaturi. Virtutes autem mediae inter intellectuales et morales, 	et c̃ talia der qbus sumussingliter tͣctaturi. uirtutes a medie inter intllectuales 	15
23	sunt virtutes existentes in intellectu practico, 	et morales sunt uirtutes existentes in intlłupͣtico. 	16
24|25	ut Prudentia, |et aliae virtutes sibi annexae. Prudentia autem, 	ut prudencia et alie uirtutes s̾ anexe. 	17
26	secundum Commentatorem super libris Ethicorum, 	prudencia autem s comentatorem. sr̾ libus ethoc media est 	18
27	media est inter virtutes morales, 	inter u̾tutes morales 	19
28	et intellectuales; computari tamen potest cum virtutibus moralibus: 	et intllectuales. computas tnon potest |cum u̾tutibus moralibus. 	20|21
29	nam Prudentia non est nisi in hominibus bonis, 	Nam prudentia non in est ner homnibus boins. 	22
30	sicut nec virtutes morales: praui enim homines 	sicut nec uirtutes morales. p̃ui e̾ hominies 	23
31|32	et si possunt esse scientes, |astuti, et versipelles; 	et si possent ce scientes hastuti et u̾sipelles. 	24
33	prudentes tamen esse non possunt, 	prudentes tnon esse non p̾sunt. 	25
34|35	ut suo loco patebit. |Inde est ergo quod dicitur 6 Ethic’ 	ut suo loco patebit. inder en ergo quod dr̾. ui. ethoc. 	26
		quod impͥo. 	27
36|37	quod impossibile est prudentem esse non existentem bonum. |Dimissis ergo virtutibus huiusmodi intellectualibus, 	est prudentem esse non entem bonum. Dimissis ergo uirtutibus intllectualibus 	28
38|39	ut dimissis scientiis speculatiuis, |de prudentia, 	et dimissis scienciis speclaratins. der prudentia 	29
40	et de virtutibus moralibus est tractandum. Suscepimus enim (ut pluries diximus) 	et der uirtutibus moralibus en tͣctander. Suscepimus eͥ ut płies 	30
41|42	praesens opus, |non ut sciamus, 	dixi᷒ pnons op᷒ ut non sciamur. 	31
43	sed ut boni fiamus: 		
44	quae bonitas, 		
45|46	sine prudentia et virtutibus moralibus, |nobis in esse non potest. Has autem virtutes, 	sed ut boni fiamus. que bointas sine prudentia et uirtutibus moralibus nob in esse non pot̃. has autem uirtutes in intlłu 	32
47|48	in intellectu, et appetitu sic esse contingit. Dictum est enim, |virtutem esse aliquid 	et appetitu esse ꝯt̃igit. denm est eͥ uirtutem esse aͥd sed roem. ergo esse potentia rationalem. 	33
49|50	secundum rationem: |oportet ergo esse rationalem potentiam, in qua potest esse virtus. 	inque ponitur esse uirtur. 	34
51|52	Rationale autem duplex est secundum Philosophum, |per essentiam, 	rationale a der est ẜm phocm per essentian et per participationem. 	35
53	et per participationem. 		
54|55	Intellectus autem est rationalis per essentiam. |Appetitus vero per participationem. 	intellectus ant est rationalem per essenciam. appetiter non per participationem. 	36
56|57	Nam appetitus licet non sit ipse intellectus, |vel ipsa ratio essentialiter, 	Nam appetiter licet non sit ipse intellectus uel ipsa ron eencialiter. dicitur tnon participare ratione. 	37
58|59	dicitur tamen participare rationem, |quia est aptus natus rationi obedire. Potentiae autem naturales, et sensus, 	quare est appetitus natusromi obedire. potencie autem nanles et sensus. 	38
60	nec sunt rationales per essentiam, 	non sunt naturales per enenam. 	39
61	quia non sunt ipsa ratio: 	quare non iparon sunt. 	40
62	nec ratione participant, 	nec ratione participant. 	41
63	quia per se, 	quare perse et ẜ 	42
64	et secundum quod huiusmodi non obediunt rationi. Igitur in sensibus, 	quod huius non obediunt rationi. Igͣ insensibus 	43
65	et in potentiis naturalibus 	et in potencus naturalibus. 	44
66|67	(ut supra dicebatur) |non habent esse virtutes, 	ut supradicebatur non habent esse uirtutes. sed solum esse habent in intlłu 	45
68	sed solum esse habent in intellectu, et appetitu. In nobis autem duplex est appetitus, 	et appetitu. |In noƀ autem dup̽ en appetitur intllectiu᷒ 	46|47
69	intellectiuus, 		
70	et sensitiuus. 	et sensitiuus. 	48
71	Nam sicut appetitus naturalis sequitur formam naturaliter adeptam, 	Nam |si c̃ appetitusnaturalem seqtur formam naͣliter adeptam. 	49|50
72	sic appetitus cognitiuus sequitur formam per cognitionem apprehensam. 	sic appetitus cognitium seqtur formam per cognitionem app̾hensam. 	51
73	Sicut enim grauia, 	Sic est grauia 	52
74|75	ex eo quod habent formam grauis, |sequitur ea quaedam naturalis inclinatio, 	ex eo quod habent formam grauis seqtur ⟦ca⟧ quedam naturalem inclinatio. 	53
76	et quidam appetitus naturalis, 	et quoddan appetitus naturalem. 	54
77	ut naturaliter desiderent esse deorsum: 	ut naturaliter desiderent esse deorsum. 	55
78	sic habentia cognitionem prout habent in seipsis formam apprehensam, 	sic ihabentia cognitionem. 	56
79	sequitur quaedam inclinatio, 	prout habent in se ipsis formam app̃hensam sequitur quedam inclinatio 	57
80|81	et quidam appetitus |secundum formam illam. 	et ꝗdam appetituss formam illam. 	58
82	Propter quod sicut in nobis duplex est cognitio, sensitiua, et intellectiua: 	perper 	59
83|84	sic etiam est in nobis duplex appetitus, |videlicet, 	quod sicut est in noƀ dup̽ cognitio. 	60
85	sensitiuus, 	sensitiua et intllectiua. 	61
86	qui sequitur formam apprehensam per sensum: 	sic est in noƀ der appetitus. uidelz sensitium ꝗ 	62
87|88	et intellectiuus, |qui sequitur formam apprehensam per intellectum. Appetitus autem sensitiuus duplex est. 	seqtur formam app̾hensam per ssͫ et intllectiuus ꝗ sequitur formam app̾hensam per incłłm. appetitur a sensitium dup̽ est. 	63
89	Nam cum animalia sint supra inanimata, 	Nam cu ałla sint suprainainata. 	64
90	si natura elementis 	si nam ełis 	65
91|92	et rebus inanimatis dedit duplicem potentiam, |unam per quam tendunt in propriam quietem, 	et rebus inainatis dedit duplicem potenciam. unam per quam tendunt in propiam ꝗetem. 	66
93	et aliam per quam resistunt, 	et alian per quam resistunt 	67
94	et agunt in prohibentia, et in contraria: 	et agunt in prohibentia et in ꝯiͣa. multomagis duplicen potenciam 	68
95	multo magis hanc duplicem potentiam natura dedit ipsis animalibus, 	nam dedit ipins animalibus. |que sunt perfectora aluis. 	69|70
96|97	quae sunt perfectiora illis. Videmus enim quod ignis naturaliter est calidus, |et leuis per leuitatem autem tendit in locum proprium, 	uidemus eͥ quod ignis est naturalisrcalidus et leuis. per leuitatem ant tendit in locunpropͥuz 	71
98|99	et in quietem sibi conuenientem: |per caliditatem vero agit in contraria: 	et inꝗetem s̾ ꝯuciuentem. per casitatem autemag in esseia. 	72
100	ne ergo ignis per quaecunque contraria agentia impediretur, 	ne ergo ignis per quecunq ꝯina agentia inpediretur 	73
101|102	ne per leuitatem in proprio loco quiesceret, |dedit ei natura potentiam calefactiuam, 	ne per leuitatem in propͥo loco qescem deditei nam potentiam calefact̃iam. 	74
103	ut per eam resisteret, et ageret in contraria corruptiua. 	ut per can resistent. |et agent in esseia coruptiua. 	75|76
104|105	Si ergo igni, |et rebus inanimatis natura dedit duplicem potentiam, 	Si igitur igni et rebus in animatis naͣ dedit duplicem potenciam. unam per quam adipis ꝯtur prop̾am ꝗecem. 	77
106	unam per quam adipiscuntur propriam quietem, 		
107|108	et aliam per quam agunt in prohibentia et contraria: |multo magis hoc dedit animalibus. Tribuit ergo eis duplicem appetitum sensitiuum, 	et aliam per quam agunt in prohibenciaccina. meto magis hoc dedit animalibus. tͥburt igitur eistͣplicem appetitum sensitiuum unum per quod̃ proseqntur propͥim qetem 	78
109	unum per quem prosequuntur propriam quietem, 		
110	et propriam delectationem, 	et propiam delecrationem 	79
111|112	ut concupiscibilem: |et alium per quem resistunt, 	ut xupiscibilen et alium perque resistunt 	80
113|114	et aggrediuntur prohibitiua, |ut contraria, 	et aggrediuntur prohabitum concontraria. 	81
115	ut irascibilem. 	ut irascibilem. 	82
116	Ita quod concupiscibilis se habet sicut leuitas, 	ita quod ocupiscibilem se habent |sicutleuitas. 	83|84
117|118	vel grauitas, |in leuibus, 	uel grauitas in leuibs 	85
119	et grauibus. Irascibilis vero se habet quasi caliditas, 	et grauibus. irascibit noͣ se hoct quodi casitas 	86
120|121	vel frigiditas in eis. |Nam sicut grauia per grauitatem recedunt a loco sursum tanquam a non conueniente, 	et frintas in eis. Nan sicut grauia per grauitatem reced̃t aloco fursum t̃ qͣa non gniente. 	87
122	et tendunt in locum deorsum tanquam ad locum conuenientem, 	et tendunt in locum deorsuz. |tamquam adlocum cͥenter 	88|89
123|124	et conformem: |per frigiditatem vero resistunt contrariis, 	et ꝯformem. perfr̃itatem noͣ resistunt ꝯus 	90
125	ne corrumpantur a propria natura, 	ne corunpantur |et propia nam. 	91|92
126	et deserant propria loca, 	et deẜant propia loca. 	93
127	et propriam quietem. 	et ppanqetem. 	94
128	Sic animalia per concupiscibilem fugiunt mala tristia, 	sic ualia per ocupiscibilem fugiunt malaterstia. 	95
129	et prosequuntur bona delectabilia. Per irascibilem vero aggrediuntur contraria, 	et prosequntur bona delectabilia. 	96
130	quae possent ea ab huiusmodi delectationibus prohibere. 	pirascibilenuon aggdiuntur ecaeteraia que possent ea ab bius delectatioibus prohibem. 	97
131	Ut Leo per concupiscibilem pergit, 	ut leo perconcupiscibilem pergit 	98
132|133	ut prosequatur cibum |tanquam quid delectabile: 	ut prosenqͣtur cibumi tamq id delectabile. 	99
134	per irascibilem vero aggreditur animalia illa volentia ipsum prohibere in cibo adepto. 	per irascibilen uon agniditur u̾alia nolentia ip̃m prohibem incibo adepto. 	100
135|136	Propter quod bene dictum est, |quod concupiscibilis respicit bonum, 	perper q. bene denm est. q xupiscibilem respic̃ bonum et malunẜm se. Irascibilem uon respic̃ bonum 	101
137	et malum 		
138	secundum se: 		
139|140	irascibilis vero respicit bonum, |et malum inquantum habent rationem difficilis, 	et malum in quodͦ. habent roem difficilem 	102
141	et ardui. Nam cum bonum 	et ardui. |Nam cun bonum 	103|104
142	secundum se dicat prosequendum, 	secundum sedicat |qui proscquender. 	105|106
143	malum vero quid fugiendum: 	malum uon qd fugiendum. 	107
144|145	concupiscibilis, |quae secundum se tendit in quietem 	concupiscibit que secundum se tendit in qetem 	108
146	et in bona delectabilia, 	et in bona delectabilia. 	109
147	et fugit mala tristia, 	et fug mala tͥ̾stia. 	110
148	pro obiecto habet mala, 	pro obo bt̃ boam 	111
149	et bona sensibilia 	et mala sensibilia 	112
150	secundum se considerata. Irascibilis vero, 	secundum se ꝯsciderata. Irascibilem uon smn quam aggredimur 	113
151	secundum quam aggredimur, et resistimus prohibentibus, 	et restimus prohibentibus 	114
152	et nociuis, 	et nocuus cendit inbona 	115
153|154	tendit in bona, et mala sensibilia, |non secundum se considerata, 	et mala sensibilia non secundum se ꝯsciderrata. 	116
155	sed ut habent rationem ardui, et difficilis: 	sed ut ibenet roner ardu condifficit. 	117
156	nam arduitas, 	Nam arduitas 	118
157	et difficultas potissime sunt repugnantia, 	et difficultas potissime sunt repugnantia 	119
158	et prohibentia, 	et peribentiuusne possimus ꝯseq 	120
159	ne possimus consequi bonum, 	bonum 	121
160|161	et vitare malum. |Imperfecto ergo egisset natura, 	et uirare malum. Imperfrenergo regisset 	122
162|163	si dedisset animalibus concupiscibilem, |per quam vitarent mala, 	nam si dedisset animalibus xupiscibilem perquam uitarent mala 	123
164	et prosequerentur bona, 	et prosequerentur bona. 	124
165|166	nisi dedisset eis irascibilem, |per quam aggrederentur impedientia delectationem illam: 	nisi dedisset aeis irascibilem per quam aggdirentur impedientia deloctatione illam. 	125
167	ut igitur animalia, 	ut igitur ałia 	126
168|169	secundum modum sibi conuenientem, |prout bene possint delectari per concupiscibilem, 	sed modum s̾ ꝯentem plene p̃sint delectain per ocupiscibilem. 	127
170	data est eis irascibilis, 	data est eiusirascibit. 	128
171	per quam resistant, 	per quam resistant 	129
172|173	et aggrediantur impedientia delectationem illam. Duplex est ergo appetitus sensitiuus, |irascibilis, 	et agergerdiantur impedientia delectationem illam. Dup᷑ eng appetitus sensitium. 	130
174|175	et concupiscibilis. Appetitus autem intellectiuus, |qui dicitur voluntas, 	iniscibilem et ꝯxupiscibilem. appetitur autem intłsctium q dr̾ uoluntas remanr in duus. 	131
176|177	remanet indiuisus. |Nam cum intellectus uniuersaliori modo respiciat suum obiectum quam sensus, 	Nam cum intłlectus u̾łiori mon respiciat suum oderm. 	132
178|179	appetitus intellectiuus, |qui sequitur intellectum uniuersaliori modo, 	quam sensus appetitus i intellectium q scqͣ intłłm. u̾łiori 	133
180|181	fertur in bonum, |quam appetitus 	mon fertur bonum quam appetitur 	134
182|183	secundum sensum: |et quia quanto aliquid 	sed ss ͦ. 	135
184	sub uniuersaliori modo accipitur, 	et qͣnto aͥd sibiu̾łiori modo accipitur 	136
185	tanto unum 	tanto unum ridem existens 	137
186	et idem existens ad plura se extendit, 	ad pła se extendit. 	138
187	licet appetitus sensitiuus sit alius, 	licet appetitur sensiters sit alin 	139
188	et alius, 		
189|190	secundum quem prosequimur delectabilia, |et secundum quem aggredimur terribilia: 	et alius f quem proseqmur dełetabilia ẜ ssͦ. et aggnidim̃ terribilia. 	140
191|192	appetitus tamen intellectiuus unus, |et idem existens fertur in omne bonum intelligibile. 	appetitus tnon intlleretium unon et idem exnons in one bonum in telligibile. 	141
193	Non ergo est alius appetitus intellectiuus, 	non ergo enali appetitus intellectiuus. ẜ 	142
194	secundum quem prosequimur bona delectabilia per intellectum, 	quem proseqm bca delectabilia per intlłm. 	143
195	et aggredimur bona ardua: 	et aggredim̃ bona ardua. 	144
196	sicut est alius appetitus sensitiuus, 	sicut est alius appetiter sensitium. 	145
197	secundum quem prosequimur bona sensibilia delectabilia, 	per quem proseqm̃ unoni sensibiliatelectabilia. 	146
198|199	et aggredimur terribilia. |Quare si omnis virtus moralis, vel est in intellectu, 	et agg̃dim̃ terribilia. Qr̃ si omnis uirtur imorat est in intlłu uel in appetitu. 	147
200|201	vel in appetitu: |et appetitus alius intellectiuus 	et appetitur a li̾ en intelletium uel uoluntas. 	148
202	ut voluntas, 		
203	alius est sensitiuus: 	alius sensitium. |Ute est aluisensus 	149|150
204|205	et hoc duplex, |irascibilis scilicet, 	et hic dup᷑. irascibilem. s. 	151
206|207	et concupiscibilis: |oportet omnem virtutem moralem, 	et ocupiscibilem. opartoen uirtutem moralem. 	152
208|209	vel esse in intellectu, |vel in voluntate, 	uel esse inintlłli. 	153
210|211	vel in irascibili, |vel in concupiscibili. Accipiendo ergo virtutem moralem large prout ipsa prudentia dicitur quaedam virtus moralis, 	uel in uoluntate uel in irascibili uel in ocupis cibili. accipiendo gniuirtutem moralem large 	154
212	dicere possumus 	prout ipam prudentia dr quedanuirtus moralem dicem possumus q 	155
213	quod secundum has quatuor potentias animae in quibus habet esse virtus, sumptae sunt quatuor Virtutes Cardinales; 	secundum has uiͦii. potencias anime inqbus hoct esse uirt. sunpte sunt. 4. 	156
214|215	videlicet, Prudentia, |Iustitia, Fortitudo, et Temperantia. 	uirtutes caardinales . s. prudentia. iustiua. fortitudo 	157
216|217	Nam Prudentia est in intellectu, |Iustitia in voluntate, 	et tempantia. 	158
218|219	Fortitudo in irascibili, |Temperantia in concupiscibili.	Nam prudentia est in intlłu. uisticia in uoluntate. fortitudo in iras cibili. tenperantia in xupiscibili	159
